,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
128,2024-05-27,2.98,-0.02,-0.67%,₱857.09K,287.00K,₱77.48K,2.96,3.04,3.0,53
129,2024-05-24,3.0,-0.03,-0.99%,₱758.78K,252.00K,₱-60.00K,3.0,3.04,3.04,46
130,2024-05-23,3.03,0.03,+1.00%,₱792.22K,263.00K,₱0,3.0,3.04,3.0,36
131,2024-05-22,3.0,-0.02,-0.66%,₱1.84M,609.00K,₱-1.04M,3.0,3.06,3.03,52
132,2024-05-21,3.02,0.02,+0.67%,₱808.19K,267.00K,₱-390.86K,3.02,3.03,3.02,24
133,2024-05-20,3.0,-0.01,-0.33%,₱1.70M,567.00K,₱-3.00K,2.96,3.01,2.98,105
134,2024-05-17,3.01,0.01,+0.33%,₱2.07M,689.00K,₱-1.26M,3.0,3.1,3.1,50
135,2024-05-16,3.0,0.04,+1.35%,₱724.68K,242.00K,₱309.00K,2.97,3.04,3.0,57
136,2024-05-15,2.96,0.01,+0.34%,₱317.06K,106.00K,₱-20.96K,2.95,3.02,2.95,43
137,2024-05-14,2.95,0.00,0.00%,₱2.22M,754.00K,₱-577.92K,2.94,2.96,2.95,76
138,2024-05-13,2.95,-0.01,-0.34%,₱544.06K,184.00K,₱-60,2.95,2.97,2.97,34
139,2024-05-10,2.96,-0.01,-0.34%,₱705.95K,238.00K,₱-261.57K,2.95,3.0,2.95,36
140,2024-05-09,2.97,0.03,+1.02%,₱1.04M,352.00K,₱-457.86K,2.94,2.99,2.94,62
141,2024-05-08,2.94,0.04,+1.38%,₱1.41M,475.00K,₱-823.62K,2.93,3.01,3.01,52
142,2024-05-07,2.9,-0.08,-2.68%,₱2.89M,978.00K,₱-302.50K,2.9,2.98,2.98,100
143,2024-05-06,2.98,-0.03,-1.00%,₱2.13M,716.00K,₱-553.80K,2.95,3.04,3.04,89
144,2024-05-03,3.01,0.01,+0.33%,₱1.02M,338.00K,₱-514.02K,2.99,3.01,2.99,42
145,2024-05-02,3.0,0.00,0.00%,₱1.72M,577.00K,₱11.94K,2.98,3.0,2.99,63
146,2024-04-30,3.0,0.01,+0.33%,₱724.74K,242.00K,₱-96.00K,2.99,3.0,3.0,33
147,2024-04-29,2.99,-0.04,-1.32%,₱1.48M,493.00K,₱-53.79K,2.99,3.1,3.04,76
148,2024-04-26,3.03,-0.01,-0.33%,₱1.35M,445.00K,₱-749.43K,3.03,3.04,3.04,44
149,2024-04-25,3.04,0.00,0.00%,₱690.50K,227.00K,₱-45.60K,3.03,3.09,3.04,45
150,2024-04-24,3.04,0.00,0.00%,₱1.12M,369.00K,₱-633.66K,3.03,3.04,3.04,31
151,2024-04-23,3.04,-0.05,-1.62%,₱1.76M,583.00K,₱11.52K,3.0,3.09,3.09,76
152,2024-04-22,3.09,0.00,0.00%,₱2.33M,762.00K,₱42.62K,3.05,3.09,3.08,78
153,2024-04-19,3.09,-0.04,-1.28%,₱1.93M,623.00K,₱-129.45K,3.07,3.12,3.11,53
154,2024-04-18,3.13,0.03,+0.97%,₱1.22M,392.00K,₱-357.32K,3.1,3.13,3.1,33
155,2024-04-17,3.1,0.00,0.00%,₱815.69K,263.00K,₱89.86K,3.09,3.11,3.1,51
156,2024-04-16,3.1,-0.06,-1.90%,₱1.82M,582.00K,₱-69.60K,3.1,3.16,3.16,48
157,2024-04-15,3.16,0.01,+0.32%,₱221.28K,70.00K,₱0,3.15,3.18,3.18,19
158,2024-04-12,3.15,0.00,0.00%,₱661.41K,211.00K,₱-3.15K,3.11,3.15,3.11,16
159,2024-04-11,3.15,0.01,+0.32%,₱668.71K,214.00K,₱356.14K,3.1,3.15,3.15,59
160,2024-04-08,3.14,0.00,0.00%,₱163.43K,52.00K,₱6.28K,3.11,3.15,3.14,24
161,2024-04-05,3.14,-0.01,-0.32%,₱519.22K,165.00K,₱-37.68K,3.14,3.16,3.15,37
162,2024-04-04,3.15,0.01,+0.32%,₱695.25K,221.00K,₱50.40K,3.12,3.15,3.14,45
163,2024-04-03,3.14,0.00,0.00%,₱898.59K,288.00K,₱-81.08K,3.1,3.14,3.14,45
164,2024-04-02,3.14,0.01,+0.32%,₱1.24M,396.00K,₱-178.71K,3.11,3.2,3.2,69
165,2024-04-01,3.13,-0.07,-2.19%,₱356.25K,112.00K,₱-59.71K,3.13,3.2,3.2,44
166,2024-03-27,3.2,0.06,+1.91%,₱654.43K,208.00K,₱-86.40K,3.13,3.2,3.14,18
167,2024-03-26,3.14,-0.05,-1.57%,₱686.87K,219.00K,₱-150.63K,3.12,3.16,3.14,43
168,2024-03-25,3.19,0.01,+0.31%,₱304.00K,96.00K,₱-9.57K,3.14,3.19,3.19,19
169,2024-03-22,3.18,0.00,0.00%,₱864.89K,274.00K,₱-22.11K,3.14,3.18,3.16,47
170,2024-03-21,3.18,0.04,+1.27%,₱989.72K,312.00K,₱0,3.12,3.19,3.12,49
171,2024-03-20,3.14,-0.01,-0.32%,₱2.01M,638.00K,₱0,3.13,3.16,3.16,42
172,2024-03-19,3.15,-0.08,-2.48%,₱2.90M,917.00K,₱-12.56K,3.15,3.2,3.19,75
173,2024-03-18,3.23,0.00,0.00%,₱2.85M,893.00K,₱-260.83K,3.18,3.23,3.23,101
174,2024-03-15,3.23,0.03,+0.94%,₱526.42K,163.00K,₱-6.48K,3.19,3.24,3.19,50
175,2024-03-14,3.2,0.00,0.00%,₱879.53K,275.00K,₱0,3.19,3.21,3.2,58
176,2024-03-13,3.2,0.00,0.00%,₱2.32M,724.00K,₱0,3.19,3.22,3.22,52
177,2024-03-12,3.2,-0.02,-0.62%,₱1.06M,331.00K,₱0,3.2,3.22,3.2,46
178,2024-03-11,3.22,0.01,+0.31%,₱2.36M,736.00K,₱-12.36K,3.18,3.22,3.18,84
