,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
194,2024-02-15,3.04,-0.02,-0.65%,₱4.04M,1.33M,₱-573.56K,3.0,3.05,3.04,89
195,2024-02-14,3.06,-0.04,-1.29%,₱1.89M,620.00K,₱-107.95K,3.04,3.09,3.09,53
196,2024-02-13,3.1,0.01,+0.32%,₱1.08M,349.00K,₱0,3.07,3.1,3.09,30
197,2024-02-12,3.09,-0.01,-0.32%,₱965.30K,312.00K,₱0,3.09,3.1,3.09,27
198,2024-02-08,3.1,-0.05,-1.59%,₱1.68M,541.00K,₱31.10K,3.1,3.12,3.11,39
199,2024-02-07,3.15,0.05,+1.61%,₱2.05M,657.00K,₱666.50K,3.1,3.16,3.15,37
200,2024-02-06,3.1,-0.02,-0.64%,₱406.59K,131.00K,₱6.20K,3.1,3.12,3.11,17
201,2024-02-05,3.12,-0.03,-0.95%,₱811.04K,259.00K,₱0,3.1,3.15,3.15,19
202,2024-02-02,3.15,0.06,+1.94%,₱4.17M,1.33M,₱0,3.12,3.15,3.13,84
203,2024-02-01,3.09,-0.02,-0.64%,₱380.98K,123.00K,₱0,3.08,3.12,3.11,22
204,2024-01-31,3.11,0.04,+1.30%,₱2.31M,745.00K,₱311.00K,3.07,3.14,3.07,45
205,2024-01-30,3.07,-0.03,-0.97%,₱3.02M,988.00K,₱-496.51K,3.03,3.11,3.11,66
206,2024-01-29,3.1,-0.01,-0.32%,₱1.87M,605.00K,₱0,3.08,3.14,3.11,42
207,2024-01-26,3.11,-0.03,-0.96%,₱2.65M,851.00K,₱0,3.1,3.14,3.14,41
208,2024-01-25,3.14,0.02,+0.64%,₱411.53K,131.00K,₱245.39K,3.12,3.16,3.12,74
209,2024-01-24,3.12,0.00,0.00%,₱2.17M,696.00K,₱124.54K,3.1,3.15,3.12,39
210,2024-01-23,3.12,0.00,0.00%,₱2.50M,804.00K,₱0,3.1,3.15,3.1,34
211,2024-01-22,3.12,-0.07,-2.19%,₱2.15M,688.00K,₱0,3.11,3.18,3.18,33
212,2024-01-19,3.19,0.01,+0.31%,₱1.19M,374.00K,₱0,3.19,3.22,3.2,23
213,2024-01-18,3.18,-0.02,-0.63%,₱1.55M,486.00K,₱446.50K,3.17,3.2,3.18,26
214,2024-01-17,3.2,-0.04,-1.23%,₱7.78M,2.43M,₱2.77M,3.19,3.22,3.22,82
215,2024-01-16,3.24,-0.04,-1.22%,₱1.38M,423.00K,₱0,3.24,3.28,3.26,30
216,2024-01-15,3.28,0.10,+3.14%,₱6.66M,2.04M,₱-9.81K,3.18,3.28,3.18,82
217,2024-01-12,3.18,-0.02,-0.63%,₱1.52M,479.00K,₱90.64K,3.15,3.2,3.18,45
218,2024-01-11,3.2,0.00,0.00%,₱1.99M,625.00K,₱0,3.18,3.2,3.19,32
219,2024-01-10,3.2,0.00,0.00%,₱2.04M,637.00K,₱320.00K,3.18,3.22,3.2,63
220,2024-01-09,3.2,-0.04,-1.23%,₱4.36M,1.36M,₱339.00K,3.2,3.26,3.21,74
221,2024-01-08,3.24,-0.02,-0.61%,₱9.81M,2.99M,₱-6.58K,3.22,3.35,3.26,131
222,2024-01-05,3.26,0.01,+0.31%,₱6.80M,2.08M,₱-39.47K,3.24,3.3,3.24,60
223,2024-01-04,3.25,-0.03,-0.91%,₱2.18M,671.00K,₱67.82K,3.23,3.26,3.26,58
224,2024-01-03,3.28,-0.03,-0.91%,₱1.32M,400.00K,₱0,3.24,3.3,3.3,16
225,2024-01-02,3.31,0.10,+3.12%,₱3.59M,1.10M,₱81.25K,3.19,3.32,3.23,58
226,2023-12-29,3.21,-0.02,-0.62%,₱2.98M,923.00K,₱6.68K,3.2,3.28,3.23,64
227,2023-12-28,3.23,0.01,+0.31%,₱10.16M,3.10M,₱630.49K,3.23,3.35,3.25,246
228,2023-12-27,3.22,0.06,+1.90%,₱4.38M,1.36M,₱-6.64K,3.18,3.26,3.23,106
229,2023-12-22,3.16,0.00,0.00%,₱1.71M,538.00K,₱143.85K,3.12,3.2,3.12,46
