,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
184,2024-02-29,10.32,-0.18,-1.71%,₱39.07M,3.78M,₱-3.75M,10.28,10.52,10.5,831
185,2024-02-28,10.5,0.06,+0.57%,₱51.06M,4.88M,₱-2.11M,10.36,10.6,10.44,412
186,2024-02-27,10.44,-0.16,-1.51%,₱10.25M,977.40K,₱709.72K,10.44,10.6,10.6,362
187,2024-02-26,10.6,-0.18,-1.67%,₱12.18M,1.14M,₱-1.65M,10.6,10.78,10.74,535
188,2024-02-23,10.78,-0.10,-0.92%,₱13.83M,1.28M,₱-2.01M,10.74,10.94,10.94,470
189,2024-02-22,10.88,0.08,+0.74%,₱16.20M,1.49M,₱2.00M,10.8,10.96,10.96,310
190,2024-02-21,10.8,0.00,0.00%,₱10.31M,952.60K,₱-1.55M,10.78,10.96,10.96,288
191,2024-02-20,10.8,-0.06,-0.55%,₱77.03M,7.15M,₱-8.57M,10.68,10.96,10.9,315
192,2024-02-19,10.86,-0.58,-5.07%,₱73.22M,6.73M,₱-35.14M,10.82,11.3,11.3,826
193,2024-02-16,11.44,-0.16,-1.38%,₱113.63M,9.94M,₱-13.55M,11.42,11.6,11.6,246
194,2024-02-15,11.6,0.00,0.00%,₱12.12M,1.05M,₱1.94M,11.5,11.6,11.6,168
195,2024-02-14,11.6,0.00,0.00%,₱14.95M,1.29M,₱9.42M,11.46,11.66,11.66,190
196,2024-02-13,11.6,-0.08,-0.68%,₱29.09M,2.51M,₱1.60M,11.54,11.66,11.66,238
197,2024-02-12,11.68,-0.06,-0.51%,₱13.88M,1.19M,₱-6.33M,11.6,11.76,11.6,174
198,2024-02-08,11.74,0.14,+1.21%,₱23.12M,1.97M,₱-2.12M,11.7,11.78,11.7,208
199,2024-02-07,11.6,0.08,+0.69%,₱47.09M,4.04M,₱-4.38M,11.54,11.76,11.6,540
200,2024-02-06,11.52,0.00,0.00%,₱21.84M,1.89M,₱-8.86M,11.5,11.64,11.6,516
201,2024-02-05,11.52,-0.02,-0.17%,₱17.38M,1.50M,₱917.49K,11.52,11.66,11.54,243
202,2024-02-02,11.54,0.20,+1.76%,₱48.45M,4.20M,₱-10.21M,11.38,11.54,11.46,284
203,2024-02-01,11.34,0.00,0.00%,₱27.34M,2.40M,₱-11.39M,11.32,11.5,11.36,620
204,2024-01-31,11.34,0.02,+0.18%,₱37.00M,3.26M,₱-20.76M,11.28,11.4,11.4,554
205,2024-01-30,11.32,0.02,+0.18%,₱24.24M,2.14M,₱-10.59M,11.3,11.42,11.3,438
206,2024-01-29,11.3,-0.02,-0.18%,₱15.59M,1.38M,₱-4.75M,11.22,11.48,11.32,329
207,2024-01-26,11.32,-0.18,-1.57%,₱19.35M,1.70M,₱799.06K,11.3,11.5,11.5,247
208,2024-01-25,11.5,0.00,0.00%,₱69.44M,6.04M,₱-7.99M,11.46,11.5,11.5,565
209,2024-01-24,11.5,-0.10,-0.86%,₱32.45M,2.82M,₱-11.02M,11.34,11.64,11.64,424
210,2024-01-23,11.6,0.00,0.00%,₱34.62M,2.98M,₱-1.88M,11.54,11.66,11.6,263
211,2024-01-22,11.6,-0.06,-0.51%,₱23.18M,2.00M,₱1.92M,11.56,11.68,11.66,340
212,2024-01-19,11.66,0.06,+0.52%,₱19.83M,1.70M,₱-7.65M,11.54,11.7,11.6,585
213,2024-01-18,11.6,-0.02,-0.17%,₱19.69M,1.70M,₱-7.71M,11.56,11.64,11.56,619
214,2024-01-17,11.62,0.02,+0.17%,₱38.97M,3.36M,₱12.82M,11.56,11.64,11.6,274
215,2024-01-16,11.6,0.00,0.00%,₱33.30M,2.87M,₱7.82M,11.56,11.7,11.6,437
216,2024-01-15,11.6,0.08,+0.69%,₱65.99M,5.69M,₱2.61M,11.52,11.68,11.52,508
217,2024-01-12,11.52,-0.08,-0.69%,₱19.29M,1.67M,₱-1.65M,11.52,11.7,11.62,206
218,2024-01-11,11.6,0.14,+1.22%,₱34.85M,3.01M,₱12.49M,11.46,11.62,11.46,533
219,2024-01-10,11.46,-0.24,-2.05%,₱16.11M,1.40M,₱-9.48M,11.46,11.7,11.7,676
220,2024-01-09,11.7,0.12,+1.04%,₱26.02M,2.22M,₱3.64M,11.58,11.76,11.58,449
221,2024-01-08,11.58,0.12,+1.05%,₱14.78M,1.28M,₱-649.82K,11.48,11.7,11.48,239
222,2024-01-05,11.46,0.06,+0.53%,₱18.15M,1.59M,₱-6.12M,11.34,11.46,11.4,416
223,2024-01-04,11.4,0.08,+0.71%,₱22.78M,2.00M,₱-8.14M,11.26,11.42,11.26,613
224,2024-01-03,11.32,0.12,+1.07%,₱23.72M,2.10M,₱-2.69M,11.02,11.42,11.12,464
225,2024-01-02,11.2,-0.08,-0.71%,₱22.78M,2.06M,₱16.09M,10.58,11.22,11.22,335
226,2023-12-29,11.28,0.48,+4.44%,₱63.80M,5.68M,₱-9.82M,10.8,11.38,10.8,468
227,2023-12-28,10.8,0.80,+8.00%,₱47.64M,4.52M,₱-3.03M,10.02,10.9,10.1,544
228,2023-12-27,10.0,0.25,+2.56%,₱24.85M,2.50M,₱-11.83M,9.76,10.1,9.8,333
229,2023-12-22,9.75,0.00,0.00%,₱49.59M,5.09M,₱6.55M,9.66,9.8,9.66,396
