,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
164,2024-04-02,154.0,-5.00,-3.14%,₱523.51M,3.33M,₱-30.59M,154.0,160.0,159.5,5.41K
165,2024-04-01,159.0,4.50,+2.91%,₱588.96M,3.70M,₱185.83M,158.0,160.7,158.0,4.88K
166,2024-03-27,154.5,3.50,+2.32%,₱437.91M,2.83M,₱-12.25M,151.0,155.2,151.0,4.07K
167,2024-03-26,151.0,-2.30,-1.50%,₱673.42M,4.46M,₱-75.34M,149.6,153.0,151.6,4.61K
168,2024-03-25,153.3,-0.90,-0.58%,₱326.31M,2.12M,₱-12.00M,152.5,154.8,152.5,2.98K
169,2024-03-22,154.2,-0.30,-0.19%,₱586.59M,3.80M,₱48.89M,153.5,155.1,154.5,4.01K
170,2024-03-21,154.5,0.50,+0.32%,₱509.03M,3.29M,₱26.20M,154.0,155.6,154.0,2.79K
171,2024-03-20,154.0,0.50,+0.33%,₱574.15M,3.73M,₱64.13M,151.8,154.8,153.4,4.66K
172,2024-03-19,153.5,0.50,+0.33%,₱343.62M,2.24M,₱44.38M,151.3,154.0,152.9,3.67K
173,2024-03-18,153.0,5.00,+3.38%,₱497.07M,3.26M,₱30.07M,149.0,153.7,149.5,4.33K
174,2024-03-15,148.0,-4.90,-3.20%,₱2.38B,16.05M,₱-235.79M,147.4,151.1,150.7,6.31K
175,2024-03-14,152.9,-1.10,-0.71%,₱577.70M,3.78M,₱2.72M,152.1,155.8,154.0,3.03K
176,2024-03-13,154.0,3.50,+2.33%,₱416.49M,2.70M,₱31.92M,151.5,156.8,151.5,6.25K
177,2024-03-12,150.5,-4.80,-3.09%,₱521.36M,3.43M,₱-60.32M,150.5,154.9,153.5,4.05K
178,2024-03-11,155.3,-1.70,-1.08%,₱91.63M,588.81K,₱327.04K,153.9,157.3,157.0,1.80K
179,2024-03-08,157.0,4.00,+2.61%,₱476.29M,3.04M,₱248.62M,151.5,157.8,151.5,3.22K
180,2024-03-07,153.0,0.50,+0.33%,₱452.16M,2.97M,₱76.16M,149.5,153.1,151.0,4.95K
181,2024-03-06,152.5,1.00,+0.66%,₱408.94M,2.70M,₱31.61M,149.3,152.9,150.1,5.07K
182,2024-03-05,151.5,-0.50,-0.33%,₱448.61M,2.96M,₱-11.08M,150.4,153.0,152.0,3.59K
183,2024-03-04,152.0,-2.00,-1.30%,₱242.46M,1.59M,₱1.78M,150.3,153.7,151.5,3.67K
184,2024-03-01,154.0,1.00,+0.65%,₱410.02M,2.66M,₱74.81M,151.3,155.1,153.0,4.17K
185,2024-02-29,153.0,5.00,+3.38%,₱975.42M,6.39M,₱160.97M,149.0,155.4,149.0,6.05K
186,2024-02-28,148.0,4.20,+2.92%,₱480.42M,3.26M,₱87.07M,143.2,149.2,145.0,3.83K
187,2024-02-27,143.8,-5.70,-3.81%,₱941.68M,6.48M,₱-371.47M,143.8,150.0,150.0,7.20K
188,2024-02-26,149.5,-4.10,-2.67%,₱603.78M,4.00M,₱-105.94M,148.9,153.6,153.6,5.82K
189,2024-02-23,153.6,-1.40,-0.90%,₱204.86M,1.32M,₱27.46M,153.6,156.0,155.0,2.45K
190,2024-02-22,155.0,-2.00,-1.27%,₱460.55M,2.96M,₱26.67M,154.9,156.8,156.8,2.36K
191,2024-02-21,157.0,2.00,+1.29%,₱441.18M,2.84M,₱106.51M,153.7,157.0,154.8,4.01K
192,2024-02-20,155.0,1.90,+1.24%,₱347.47M,2.25M,₱103.85M,152.2,155.0,152.2,2.34K
193,2024-02-19,153.1,-1.20,-0.78%,₱375.67M,2.45M,₱133.63M,153.0,154.0,153.6,2.93K
194,2024-02-16,154.3,0.00,0.00%,₱319.85M,2.08M,₱37.49M,150.0,154.9,151.0,4.13K
195,2024-02-15,154.3,1.70,+1.11%,₱482.52M,3.13M,₱180.72M,152.6,155.2,154.5,4.47K
196,2024-02-14,152.6,0.20,+0.13%,₱451.11M,2.97M,₱29.84M,150.7,153.1,151.8,1.80K
197,2024-02-13,152.4,1.60,+1.06%,₱280.00M,1.84M,₱123.38M,150.8,152.9,150.8,2.56K
198,2024-02-12,150.8,-2.80,-1.82%,₱255.87M,1.69M,₱12.23M,149.3,152.3,149.6,2.73K
199,2024-02-08,153.6,3.60,+2.40%,₱990.53M,6.47M,₱324.20M,149.6,154.8,150.5,6.03K
200,2024-02-07,150.0,2.00,+1.35%,₱548.36M,3.67M,₱220.79M,146.9,150.3,148.0,3.45K
201,2024-02-06,148.0,-0.60,-0.40%,₱844.78M,5.76M,₱12.28M,143.2,148.8,148.4,6.93K
202,2024-02-05,148.6,0.10,+0.07%,₱431.47M,2.90M,₱84.59M,148.0,149.5,148.1,4.50K
203,2024-02-02,148.5,4.50,+3.13%,₱855.86M,5.79M,₱288.21M,145.2,149.5,145.3,5.02K
204,2024-02-01,144.0,-1.00,-0.69%,₱363.52M,2.52M,₱63.97M,143.0,144.9,143.7,3.89K
205,2024-01-31,145.0,1.60,+1.12%,₱616.91M,4.26M,₱93.36M,142.6,146.4,143.4,6.36K
206,2024-01-30,143.4,-1.50,-1.04%,₱448.45M,3.13M,₱-22.85M,142.2,144.6,144.4,2.82K
207,2024-01-29,144.9,0.10,+0.07%,₱513.35M,3.54M,₱207.26M,144.4,145.6,144.5,3.38K
208,2024-01-26,144.8,0.90,+0.63%,₱459.85M,3.19M,₱131.75M,143.2,144.8,143.9,3.71K
209,2024-01-25,143.9,-0.90,-0.62%,₱412.25M,2.87M,₱-49.17M,142.0,145.0,145.0,3.96K
210,2024-01-24,144.8,2.80,+1.97%,₱675.01M,4.71M,₱197.70M,141.1,144.8,141.8,4.19K
211,2024-01-23,142.0,1.40,+1.00%,₱516.48M,3.64M,₱163.31M,140.6,142.5,142.0,4.44K
212,2024-01-22,140.6,3.80,+2.78%,₱502.00M,3.59M,₱143.19M,137.1,140.6,137.1,2.83K
213,2024-01-19,136.8,1.00,+0.74%,₱308.61M,2.26M,₱73.23M,135.9,137.6,136.0,3.08K
214,2024-01-18,135.8,-3.40,-2.44%,₱626.39M,4.61M,₱60.25M,135.4,137.4,136.0,4.36K
215,2024-01-17,139.2,-0.10,-0.07%,₱620.66M,4.44M,₱135.94M,138.6,140.7,139.4,5.75K
216,2024-01-16,139.3,0.30,+0.22%,₱388.07M,2.79M,₱37.40M,138.5,140.0,139.0,2.70K
217,2024-01-15,139.0,0.00,0.00%,₱507.74M,3.64M,₱76.90M,138.3,141.4,141.2,3.58K
218,2024-01-12,139.0,-0.80,-0.57%,₱602.38M,4.32M,₱99.21M,138.0,140.3,139.0,3.92K
219,2024-01-11,139.8,4.70,+3.48%,₱725.91M,5.24M,₱300.47M,136.2,139.8,137.0,5.50K
220,2024-01-10,135.1,1.50,+1.12%,₱704.34M,5.22M,₱420.80M,133.5,135.3,133.6,4.43K
221,2024-01-09,133.6,1.30,+0.98%,₱940.17M,6.97M,₱293.49M,133.3,136.0,134.3,5.13K
222,2024-01-08,132.3,-0.80,-0.60%,₱366.78M,2.73M,₱65.18M,132.3,136.4,134.0,3.83K
223,2024-01-05,133.1,2.50,+1.91%,₱254.04M,1.92M,₱35.07M,129.0,133.1,130.6,2.93K
224,2024-01-04,130.6,4.40,+3.49%,₱330.74M,2.55M,₱99.30M,125.7,131.3,127.5,4.01K
225,2024-01-03,126.2,-1.60,-1.25%,₱203.63M,1.61M,₱-63.74M,125.9,128.5,127.8,2.36K
226,2024-01-02,127.8,-2.70,-2.07%,₱317.97M,2.49M,₱-160.39M,126.7,129.9,129.6,3.02K
227,2023-12-29,130.5,1.40,+1.08%,₱139.08M,1.07M,₱3.93M,129.1,130.5,129.1,1.03K
228,2023-12-28,129.1,0.50,+0.39%,₱165.42M,1.28M,₱23.81M,128.6,130.5,130.5,1.85K
