,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
97,2024-07-11,33.65,0.60,+1.82%,₱13.32M,396.70K,₱5.39M,33.3,33.7,33.55,335
98,2024-07-10,33.05,-1.05,-3.08%,₱65.46M,1.98M,₱-13.84M,33.0,34.3,34.1,539
99,2024-07-09,34.1,1.10,+3.33%,₱22.32M,662.00K,₱3.84M,33.1,34.2,33.1,460
100,2024-07-08,33.0,0.05,+0.15%,₱63.77M,1.93M,₱-4.96M,32.75,33.15,32.95,458
101,2024-07-05,32.95,0.30,+0.92%,₱22.28M,678.80K,₱3.33M,32.6,33.25,32.65,495
102,2024-07-04,32.65,-0.35,-1.06%,₱33.71M,1.03M,₱4.74M,32.65,33.1,33.05,685
103,2024-07-03,33.0,0.60,+1.85%,₱43.55M,1.32M,₱-2.65M,32.9,33.15,32.9,813
104,2024-07-02,32.4,-1.40,-4.14%,₱117.34M,3.57M,₱-9.71M,32.4,34.25,33.8,977
105,2024-07-01,33.8,-0.10,-0.29%,₱30.56M,903.00K,₱2.16M,33.7,34.2,34.2,384
106,2024-06-28,33.9,-0.30,-0.88%,₱26.15M,769.10K,₱3.39M,33.9,34.2,34.2,453
107,2024-06-27,34.2,-0.15,-0.44%,₱30.62M,891.50K,₱-1.29M,34.2,34.6,34.35,152
108,2024-06-26,34.35,0.25,+0.73%,₱16.22M,472.80K,₱-1.85M,34.1,34.55,34.1,270
109,2024-06-25,34.1,-0.40,-1.16%,₱10.39M,303.20K,₱-945.12K,34.1,34.7,34.7,281
110,2024-06-24,34.5,0.10,+0.29%,₱4.06M,117.60K,₱276.20K,34.4,34.8,34.4,126
111,2024-06-21,34.4,0.05,+0.15%,₱8.79M,255.60K,₱-1.42M,34.3,34.45,34.35,189
112,2024-06-20,34.35,0.15,+0.44%,₱29.94M,872.10K,₱-15.22M,34.2,34.45,34.2,233
113,2024-06-19,34.2,0.30,+0.88%,₱64.72M,1.89M,₱-60.13M,34.0,34.35,34.0,208
114,2024-06-18,33.9,-0.70,-2.02%,₱22.29M,654.70K,₱-6.18M,33.9,34.6,34.6,479
115,2024-06-14,34.6,-0.10,-0.29%,₱4.37M,126.00K,₱-442.44K,34.55,34.9,34.7,174
116,2024-06-13,34.7,0.20,+0.58%,₱40.76M,1.17M,₱-27.92M,34.5,35.15,34.5,371
117,2024-06-11,34.5,-0.30,-0.86%,₱34.23M,985.60K,₱-21.01M,34.5,34.95,34.95,407
118,2024-06-10,34.8,-0.15,-0.43%,₱3.30M,94.50K,₱-1.03M,34.8,35.0,34.9,130
