,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
101,2024-07-04,840.5,1.00,+0.12%,₱143.16M,170.14K,₱38.49M,835.0,848.5,840.5,1.18K
102,2024-07-03,839.5,11.50,+1.39%,₱93.17M,111.26K,₱29.95M,828.0,845.0,829.0,785
103,2024-07-02,828.0,-4.00,-0.48%,₱242.66M,293.41K,₱-21.54M,819.5,835.0,832.0,2.21K
104,2024-07-01,832.0,1.50,+0.18%,₱258.52M,310.79K,₱50.52M,829.0,838.0,831.0,1.98K
105,2024-06-28,830.5,13.50,+1.65%,₱259.41M,312.67K,₱34.61M,817.0,833.5,817.0,2.05K
106,2024-06-27,817.0,8.00,+0.99%,₱265.66M,325.72K,₱-74.75M,809.5,818.5,815.0,1.50K
107,2024-06-26,809.0,-17.00,-2.06%,₱395.86M,488.20K,₱-182.30M,807.0,826.0,825.0,3.75K
108,2024-06-25,826.0,-12.50,-1.49%,₱193.85M,234.03K,₱-91.56M,825.5,850.0,850.0,1.53K
109,2024-06-24,838.5,2.50,+0.30%,₱361.40M,431.71K,₱18.92M,832.0,844.0,837.0,1.71K
110,2024-06-21,836.0,-12.00,-1.42%,₱400.98M,479.76K,₱13.18M,832.0,848.0,848.0,1.85K
111,2024-06-20,848.0,8.00,+0.95%,₱186.67M,220.30K,₱45.17M,841.0,854.5,841.0,1.44K
112,2024-06-19,840.0,5.00,+0.60%,₱50.50M,59.97K,₱13.44M,832.0,846.0,832.0,581
113,2024-06-18,835.0,3.00,+0.36%,₱101.74M,121.79K,₱20.15M,833.0,849.0,849.0,1.09K
114,2024-06-14,832.0,-4.00,-0.48%,₱183.31M,219.92K,₱-28.98M,826.5,841.0,837.5,1.95K
115,2024-06-13,836.0,-12.00,-1.42%,₱272.14M,320.79K,₱-38.55M,836.0,863.0,858.0,2.66K
116,2024-06-11,848.0,1.00,+0.12%,₱214.37M,252.78K,₱-28.94M,840.0,852.5,847.0,1.91K
117,2024-06-10,847.0,7.00,+0.83%,₱124.60M,147.45K,₱29.76M,826.5,857.0,841.0,1.30K
118,2024-06-07,840.0,-11.00,-1.29%,₱196.11M,232.03K,₱7.82M,840.0,854.0,851.0,1.83K
119,2024-06-06,851.0,1.00,+0.12%,₱221.33M,261.32K,₱3.51M,836.5,852.0,850.0,2.12K
120,2024-06-05,850.0,32.00,+3.91%,₱673.86M,815.45K,₱-29.94M,806.0,850.0,820.0,4.89K
121,2024-06-04,818.0,-35.00,-4.10%,₱1.57B,1.92M,₱-754.35M,806.5,852.5,851.5,10.16K
122,2024-06-03,853.0,-17.00,-1.95%,₱422.78M,493.98K,₱-240.76M,852.0,879.5,871.0,3.38K
123,2024-05-31,870.0,-15.00,-1.69%,₱1.82B,2.09M,₱-279.98M,870.0,887.0,887.0,3.83K
124,2024-05-30,885.0,15.00,+1.72%,₱199.82M,228.66K,₱-4.98M,858.0,885.0,866.0,2.05K
125,2024-05-29,870.0,-1.50,-0.17%,₱429.70M,494.27K,₱-134.44M,864.0,880.0,880.0,2.63K
126,2024-05-28,871.5,-8.50,-0.97%,₱249.02M,285.86K,₱-71.31M,866.5,885.0,885.0,2.28K
127,2024-05-27,880.0,-16.00,-1.79%,₱142.01M,160.59K,₱-42.70M,879.0,895.0,895.0,1.99K
128,2024-05-24,896.0,1.00,+0.11%,₱207.65M,232.59K,₱50.83M,877.0,897.0,885.0,1.87K
129,2024-05-23,895.0,28.00,+3.23%,₱267.63M,300.79K,₱135.01M,869.0,899.5,869.0,2.03K
130,2024-05-22,867.0,5.00,+0.58%,₱175.58M,201.46K,₱-10.67M,865.0,879.5,869.5,1.99K
131,2024-05-21,862.0,-13.00,-1.49%,₱397.56M,461.34K,₱-131.80M,858.0,878.5,878.5,2.85K
132,2024-05-20,875.0,0.00,0.00%,₱319.14M,364.97K,₱-128.99M,868.0,882.0,878.0,2.17K
133,2024-05-17,875.0,-5.00,-0.57%,₱370.19M,422.02K,₱-235.81M,873.0,890.0,880.0,2.10K
134,2024-05-16,880.0,14.00,+1.62%,₱275.85M,314.82K,₱-71.67M,867.5,886.0,870.0,2.30K
135,2024-05-15,866.0,-21.00,-2.37%,₱493.00M,568.69K,₱-152.40M,860.5,885.0,880.0,3.39K
136,2024-05-14,887.0,2.00,+0.23%,₱517.99M,584.60K,₱-28.41M,880.0,890.0,889.5,2.94K
137,2024-05-13,885.0,5.00,+0.57%,₱304.08M,343.40K,₱-84.16M,873.0,898.0,882.0,3.58K
138,2024-05-10,880.0,3.00,+0.34%,₱248.76M,281.53K,₱-105.44M,870.0,894.0,889.5,1.58K
139,2024-05-09,877.0,-44.00,-4.78%,₱754.51M,851.12K,₱-366.83M,873.0,935.0,922.0,6.00K
140,2024-05-08,921.0,-26.50,-2.80%,₱313.71M,339.09K,₱-116.75M,920.0,947.0,946.5,2.39K
141,2024-05-07,947.5,3.00,+0.32%,₱442.37M,466.88K,₱49.52M,944.5,950.0,945.0,1.21K
142,2024-05-06,944.5,2.50,+0.27%,₱552.36M,583.80K,₱-76.29M,942.5,955.5,942.5,828
143,2024-05-03,942.0,6.00,+0.64%,₱279.06M,296.11K,₱6.32M,936.0,946.0,936.0,1.56K
144,2024-05-02,936.0,-14.00,-1.47%,₱378.91M,404.88K,₱-96.03M,925.0,949.0,925.0,3.59K
145,2024-04-30,950.0,-19.00,-1.96%,₱359.90M,377.29K,₱-72.86M,950.0,966.0,957.0,3.23K
146,2024-04-29,969.0,14.00,+1.47%,₱208.88M,215.62K,₱125.43M,946.0,975.0,950.0,1.17K
147,2024-04-26,955.0,7.50,+0.79%,₱74.61M,78.39K,₱14.74M,942.5,955.0,947.0,916
148,2024-04-25,947.5,0.50,+0.05%,₱204.14M,215.40K,₱52.36M,946.5,950.0,947.5,1.19K
149,2024-04-24,947.0,4.00,+0.42%,₱166.78M,175.97K,₱18.46M,939.0,956.5,944.0,1.67K
150,2024-04-23,943.0,8.00,+0.86%,₱198.23M,210.61K,₱35.26M,935.0,947.5,936.0,1.88K
151,2024-04-22,935.0,-13.50,-1.42%,₱358.67M,381.78K,₱-28.25M,928.5,949.0,949.0,1.25K
152,2024-04-19,948.5,8.50,+0.90%,₱298.14M,316.66K,₱10.62M,921.0,958.5,940.5,1.93K
153,2024-04-18,940.0,2.00,+0.21%,₱658.62M,699.99K,₱-28.60M,938.0,947.5,942.0,2.08K
154,2024-04-17,938.0,6.00,+0.64%,₱599.05M,637.28K,₱15.72M,936.0,945.0,940.0,2.56K
155,2024-04-16,932.0,-25.00,-2.61%,₱446.15M,475.25K,₱-30.98M,930.0,957.0,957.0,2.66K
156,2024-04-15,957.0,-23.00,-2.35%,₱456.22M,476.73K,₱42.26M,950.5,978.0,968.0,2.69K
157,2024-04-12,980.0,9.00,+0.93%,₱410.01M,418.38K,₱155.02M,965.5,981.5,971.5,1.24K
158,2024-04-11,971.0,1.00,+0.10%,₱309.47M,317.88K,₱150.37M,970.0,984.5,980.0,2.28K
159,2024-04-08,970.0,-5.00,-0.51%,₱186.93M,192.65K,₱-34.21M,965.0,976.0,976.0,1.44K
160,2024-04-05,975.0,-5.00,-0.51%,₱647.62M,664.41K,₱109.45M,970.0,981.5,980.0,1.69K
161,2024-04-04,980.0,-0.50,-0.05%,₱523.67M,534.37K,₱46.44M,975.5,982.5,981.0,1.87K
162,2024-04-03,980.5,-10.50,-1.06%,₱487.57M,494.11K,₱-58.96M,980.5,998.0,990.0,2.03K
163,2024-04-02,991.0,1.00,+0.10%,₱378.46M,380.24K,₱30.01M,988.0,1010.0,998.0,2.10K
164,2024-04-01,990.0,18.00,+1.85%,₱374.11M,376.61K,₱51.29M,982.5,1000.0,989.0,1.74K
165,2024-03-27,972.0,-10.00,-1.02%,₱244.42M,250.98K,₱42.23M,965.0,982.0,965.0,1.97K
166,2024-03-26,982.0,2.00,+0.20%,₱301.10M,309.55K,₱-11.52M,962.0,982.0,980.0,1.62K
167,2024-03-25,980.0,0.00,0.00%,₱218.58M,223.06K,₱100.03M,978.5,988.0,980.0,1.50K
168,2024-03-22,980.0,0.00,0.00%,₱204.90M,208.80K,₱70.20M,975.5,990.0,980.0,1.76K
169,2024-03-21,980.0,0.00,0.00%,₱350.57M,356.94K,₱117.51M,980.0,994.5,980.0,2.39K
170,2024-03-20,980.0,0.00,0.00%,₱258.30M,263.55K,₱45.73M,970.5,994.5,980.0,962
171,2024-03-19,980.0,0.00,0.00%,₱257.16M,262.29K,₱3.94M,960.5,989.5,979.0,1.14K
172,2024-03-18,980.0,-1.00,-0.10%,₱213.02M,215.64K,₱17.16M,980.0,999.0,981.0,1.71K
